datetime,Time,Ta,Ts,Wind velocity,Wind direction,Load,hour,dlr,day_of_year,month,date_str,dlr_calculated,is_heatwave,slr,dlr_forecast,dlr_vs_slr
2021-01-01 08:00:00,2021-01-01 08:00:00,23.35,34.09,1.13,54.0,688.0,8,2009.0,1,1,2021-01-01 08:00,1870.8,0,1434,1474.0,436.8
2021-01-01 09:00:00,2021-01-01 09:00:00,24.48,34.09,0.98,47.0,688.0,9,1912.0,1,1,2021-01-01 09:00,1786.1,0,1434,1245.0,352.1
2021-01-01 10:00:00,2021-01-01 10:00:00,26.34,37.92,0.78,23.0,640.0,10,1795.0,1,1,2021-01-01 10:00,1694.8,0,1434,1692.0,260.8
2021-01-01 11:00:00,2021-01-01 11:00:00,28.03,42.76,0.7,14.0,696.0,11,1610.0,1,1,2021-01-01 11:00,1599.8,0,1434,1509.0,165.8
2021-01-01 12:00:00,2021-01-01 12:00:00,29.33,43.13,1.12,28.0,710.0,12,1904.0,1,1,2021-01-01 12:00,1793.8,0,1434,1496.0,359.8
2021-01-01 13:00:00,2021-01-01 13:00:00,29.91,46.5,1.73,214.0,736.0,13,1937.0,1,1,2021-01-01 13:00,2074.0,0,1434,1469.0,640.0
2021-01-01 14:00:00,2021-01-01 14:00:00,30.01,28.68,2.23,266.0,740.0,14,2014.0,1,1,2021-01-01 14:00,1469.6,0,1434,1496.0,35.6
2021-01-01 15:00:00,2021-01-01 15:00:00,29.88,32.1,1.94,273.0,730.0,15,1791.0,1,1,2021-01-01 15:00,1416.0,0,1434,1501.0,-18.0
2021-01-01 16:00:00,2021-01-01 16:00:00,28.3,37.05,1.98,283.0,736.0,16,1786.0,1,1,2021-01-01 16:00,1765.4,0,1434,1418.0,331.4
2021-01-01 17:00:00,2021-01-01 17:00:00,27.64,38.46,1.88,253.0,744.0,17,1756.0,1,1,2021-01-01 17:00,1887.4,0,1434,1227.0,453.4
2021-01-01 18:00:00,2021-01-01 18:00:00,26.93,38.3,1.58,186.0,736.0,18,2277.0,1,1,2021-01-01 18:00,2356.3,0,1434,1369.0,922.3
2021-01-01 19:00:00,2021-01-01 19:00:00,25.98,36.18,1.15,23.0,720.0,19,2165.0,1,1,2021-01-01 19:00,2111.7,0,1434,1809.0,677.7
2021-01-01 20:00:00,2021-01-01 20:00:00,25.24,27.98,0.79,318.0,720.0,20,2032.0,1,1,2021-01-01 20:00,1863.7,0,1434,1737.0,429.7
2021-01-01 21:00:00,2021-01-01 21:00:00,24.81,28.15,0.71,328.0,734.0,21,2143.0,1,1,2021-01-01 21:00,1860.2,0,1434,1629.0,426.2
2021-01-01 22:00:00,2021-01-01 22:00:00,24.64,28.33,0.57,23.0,760.0,22,2267.0,1,1,2021-01-01 22:00,1783.9,0,1434,1573.0,349.9
2021-01-01 23:00:00,2021-01-01 23:00:00,24.36,29.46,0.58,49.0,758.0,23,1854.0,1,1,2021-01-01 23:00,1694.2,0,1434,1496.0,260.2
2021-01-02 00:00:00,2021-01-02 00:00:00,24.01,31.77,0.71,36.0,696.0,0,1740.0,2,1,2021-01-02 00:00,1857.7,0,1434,1400.0,423.7
2021-01-02 01:00:00,2021-01-02 01:00:00,23.91,32.93,0.87,31.0,734.0,1,1951.0,2,1,2021-01-02 01:00,1976.0,0,1434,1350.0,542.0
2021-01-02 02:00:00,2021-01-02 02:00:00,23.69,34.17,1.03,339.0,750.0,2,2021.0,2,1,2021-01-02 02:00,2094.5,0,1434,1462.0,660.5
2021-01-02 03:00:00,2021-01-02 03:00:00,23.3,33.1,0.89,33.0,740.0,3,2013.0,2,1,2021-01-02 03:00,1989.9,0,1434,1185.0,555.9
2021-01-02 04:00:00,2021-01-02 04:00:00,23.19,33.35,1.03,56.0,736.0,4,1946.0,2,1,2021-01-02 04:00,1916.2,0,1434,1577.0,482.2
2021-01-02 05:00:00,2021-01-02 05:00:00,23.15,32.52,1.11,67.0,730.0,5,1833.0,2,1,2021-01-02 05:00,1816.2,0,1434,1819.0,382.2
2021-01-02 06:00:00,2021-01-02 06:00:00,22.95,32.19,1.25,69.0,740.0,6,1867.0,2,1,2021-01-02 06:00,1850.3,0,1434,1553.0,416.3
2021-01-02 07:00:00,2021-01-02 07:00:00,22.87,33.68,1.37,68.0,758.0,7,1871.0,2,1,2021-01-02 07:00,1864.1,0,1434,1751.0,430.1
2021-01-02 08:00:00,2021-01-02 08:00:00,22.91,34.17,1.4,67.0,748.0,8,1861.0,2,1,2021-01-02 08:00,1836.2,0,1434,1593.0,402.2
2021-01-02 09:00:00,2021-01-02 09:00:00,23.98,34.33,1.15,62.0,674.0,9,1808.0,2,1,2021-01-02 09:00,1720.8,0,1434,1173.0,286.8
2021-01-02 10:00:00,2021-01-02 10:00:00,25.69,35.22,0.78,54.0,700.0,10,1811.0,2,1,2021-01-02 10:00,1538.0,0,1434,1342.0,104.0
2021-01-02 11:00:00,2021-01-02 11:00:00,27.18,36.74,0.55,69.0,626.0,11,1526.0,2,1,2021-01-02 11:00,1109.9,0,1434,1466.0,-324.1
2021-01-02 12:00:00,2021-01-02 12:00:00,28.05,37.76,1.0,129.0,658.0,12,1813.0,2,1,2021-01-02 12:00,1618.8,0,1434,1521.0,184.8
2021-01-02 13:00:00,2021-01-02 13:00:00,29.18,38.54,1.72,209.0,730.0,13,2036.0,2,1,2021-01-02 13:00,2105.8,0,1434,1471.0,671.8
2021-01-02 14:00:00,2021-01-02 14:00:00,29.25,40.67,2.17,248.0,724.0,14,1960.0,2,1,2021-01-02 14:00,1902.8,0,1434,1399.0,468.8
2021-01-02 15:00:00,2021-01-02 15:00:00,28.4,37.29,2.03,215.0,716.0,15,2235.0,2,1,2021-01-02 15:00,2279.7,0,1434,1252.0,845.7
2021-01-02 16:00:00,2021-01-02 16:00:00,27.29,35.62,1.47,168.0,692.0,16,2190.0,2,1,2021-01-02 16:00,2184.2,0,1434,1197.0,750.2
2021-01-02 17:00:00,2021-01-02 17:00:00,26.22,34.41,1.13,146.0,712.0,17,2056.0,2,1,2021-01-02 17:00,2013.2,0,1434,1192.0,579.2
2021-01-02 18:00:00,2021-01-02 18:00:00,25.78,36.18,0.9,134.0,734.0,18,1899.0,2,1,2021-01-02 18:00,1895.0,0,1434,1298.0,461.0
2021-01-02 19:00:00,2021-01-02 19:00:00,25.27,37.13,0.77,157.0,720.0,19,1931.0,2,1,2021-01-02 19:00,1916.6,0,1434,1416.0,482.6
2021-01-02 20:00:00,2021-01-02 20:00:00,24.96,36.58,0.75,185.0,702.0,20,1920.0,2,1,2021-01-02 20:00,1955.2,0,1434,1498.0,521.2
2021-01-02 21:00:00,2021-01-02 21:00:00,24.75,34.66,0.89,153.0,710.0,21,2005.0,2,1,2021-01-02 21:00,1986.5,0,1434,1504.0,552.5
2021-01-02 22:00:00,2021-01-02 22:00:00,24.74,33.51,1.14,103.0,760.0,22,1639.0,2,1,2021-01-02 22:00,1641.2,0,1434,1501.0,207.2
2021-01-02 23:00:00,2021-01-02 23:00:00,24.68,34.49,1.36,47.0,764.0,23,2043.0,2,1,2021-01-02 23:00,2131.5,0,1434,1475.0,697.5
2021-01-03 00:00:00,2021-01-03 00:00:00,24.34,35.14,1.38,50.0,764.0,0,2031.0,3,1,2021-01-03 00:00,2121.9,0,1434,1418.0,687.9
2021-01-03 01:00:00,2021-01-03 01:00:00,24.1,32.02,1.4,72.0,712.0,1,1859.0,3,1,2021-01-03 01:00,1846.3,0,1434,1394.0,412.3
2021-01-03 02:00:00,2021-01-03 02:00:00,23.86,31.77,1.43,94.0,712.0,2,1696.0,3,1,2021-01-03 02:00,1572.8,0,1434,1565.0,138.8
2021-01-03 03:00:00,2021-01-03 03:00:00,23.68,29.81,1.43,109.0,736.0,3,1921.0,3,1,2021-01-03 03:00,1881.8,0,1434,1323.0,447.8
2021-01-03 04:00:00,2021-01-03 04:00:00,23.56,31.26,1.47,119.0,750.0,4,2017.0,3,1,2021-01-03 04:00,2053.6,0,1434,1421.0,619.6
2021-01-03 05:00:00,2021-01-03 05:00:00,23.37,28.94,1.2,147.0,760.0,5,2218.0,3,1,2021-01-03 05:00,2150.3,0,1434,1768.0,716.3
2021-01-03 06:00:00,2021-01-03 06:00:00,23.16,26.01,1.19,144.0,748.0,6,2153.0,3,1,2021-01-03 06:00,2136.0,0,1434,1609.0,702.0
2021-01-03 07:00:00,2021-01-03 07:00:00,23.09,26.01,1.2,132.0,750.0,7,2135.0,3,1,2021-01-03 07:00,2019.6,0,1434,1763.0,585.6
2021-01-03 08:00:00,2021-01-03 08:00:00,22.94,26.19,1.23,121.0,754.0,8,2118.0,3,1,2021-01-03 08:00,1871.6,0,1434,1376.0,437.6
2021-01-03 09:00:00,2021-01-03 09:00:00,23.53,25.92,1.18,105.0,734.0,9,1865.0,3,1,2021-01-03 09:00,1520.5,0,1434,1483.0,86.5
2021-01-03 10:00:00,2021-01-03 10:00:00,24.8,25.65,1.14,86.0,682.0,10,1732.0,3,1,2021-01-03 10:00,1169.5,0,1434,1368.0,-264.5
2021-01-03 11:00:00,2021-01-03 11:00:00,25.78,25.29,0.9,97.0,648.0,11,1694.0,3,1,2021-01-03 11:00,1077.9,0,1434,1448.0,-356.1
2021-01-03 12:00:00,2021-01-03 12:00:00,26.67,26.28,0.94,128.0,650.0,12,2080.0,3,1,2021-01-03 12:00,1598.9,0,1434,1491.0,164.9
2021-01-03 13:00:00,2021-01-03 13:00:00,26.74,26.1,1.03,176.0,678.0,13,2318.0,3,1,2021-01-03 13:00,1877.5,0,1434,1578.0,443.5
2021-01-03 14:00:00,2021-01-03 14:00:00,26.75,26.46,1.14,205.0,662.0,14,2216.0,3,1,2021-01-03 14:00,1897.4,0,1434,1719.0,463.4
2021-01-03 15:00:00,2021-01-03 15:00:00,26.07,26.91,1.2,195.0,654.0,15,2219.0,3,1,2021-01-03 15:00,2010.1,0,1434,1775.0,576.1
2021-01-03 16:00:00,2021-01-03 16:00:00,24.48,25.92,1.45,114.0,648.0,16,1977.0,3,1,2021-01-03 16:00,1849.5,0,1434,1865.0,415.5
2021-01-03 17:00:00,2021-01-03 17:00:00,24.08,25.74,1.52,109.0,664.0,17,1977.0,3,1,2021-01-03 17:00,1855.2,0,1434,1943.0,421.2
2021-01-03 18:00:00,2021-01-03 18:00:00,24.33,26.01,1.36,105.0,682.0,18,1860.0,3,1,2021-01-03 18:00,1772.8,0,1434,1976.0,338.8
2021-01-03 19:00:00,2021-01-03 19:00:00,24.02,25.74,1.04,100.0,668.0,19,1664.0,3,1,2021-01-03 19:00,1556.0,0,1434,1902.0,122.0
2021-01-03 20:00:00,2021-01-03 20:00:00,23.98,26.46,0.84,92.0,678.0,20,1500.0,3,1,2021-01-03 20:00,1386.5,0,1434,1829.0,-47.5
2021-01-03 21:00:00,2021-01-03 21:00:00,23.88,25.92,0.82,79.0,696.0,21,1601.0,3,1,2021-01-03 21:00,1483.8,0,1434,1868.0,49.8
2021-01-03 22:00:00,2021-01-03 22:00:00,23.8,25.56,0.89,62.0,702.0,22,1918.0,3,1,2021-01-03 22:00,1772.4,0,1434,1905.0,338.4
2021-01-03 23:00:00,2021-01-03 23:00:00,23.6,26.55,1.35,64.0,724.0,23,2046.0,3,1,2021-01-03 23:00,1960.4,0,1434,1898.0,526.4
2021-01-04 00:00:00,2021-01-04 00:00:00,23.24,26.82,1.43,52.0,710.0,0,2168.0,4,1,2021-01-04 00:00,2144.4,0,1434,1870.0,710.4
2021-01-04 01:00:00,2021-01-04 01:00:00,23.04,26.46,1.58,38.0,768.0,1,2403.0,4,1,2021-01-04 01:00,2317.5,0,1434,1781.0,883.5
2021-01-04 02:00:00,2021-01-04 02:00:00,22.88,28.134999999999998,1.64,31.0,795.0,2,2481.5,4,1,2021-01-04 02:00,2378.3,0,1434,1541.0,944.3
2021-01-04 03:00:00,2021-01-04 03:00:00,22.81,29.81,2.23,43.0,822.0,3,2560.0,4,1,2021-01-04 03:00,2541.0,0,1434,1477.0,1107.0
2021-01-04 04:00:00,2021-01-04 04:00:00,22.37,30.84,2.13,54.0,808.0,4,2364.0,4,1,2021-01-04 04:00,2409.8,0,1434,1465.0,975.8
2021-01-04 05:00:00,2021-01-04 05:00:00,22.77,31.6,1.59,53.0,782.0,5,2158.0,4,1,2021-01-04 05:00,2211.4,0,1434,1497.0,777.4
2021-01-04 06:00:00,2021-01-04 06:00:00,22.6,32.02,1.53,63.0,654.0,6,1940.0,4,1,2021-01-04 06:00,2065.6,0,1434,1576.0,631.6
2021-01-04 07:00:00,2021-01-04 07:00:00,22.48,31.18,1.5,74.0,688.0,7,1821.0,4,1,2021-01-04 07:00,1814.5,0,1434,1588.0,380.5
2021-01-04 08:00:00,2021-01-04 08:00:00,22.45,30.49,1.54,80.0,668.0,8,1789.0,4,1,2021-01-04 08:00,1639.8,0,1434,1785.0,205.8
2021-01-04 09:00:00,2021-01-04 09:00:00,23.3,31.18,1.78,73.0,668.0,9,1934.0,4,1,2021-01-04 09:00,1816.3,0,1434,1563.0,382.3
2021-01-04 10:00:00,2021-01-04 10:00:00,24.38,31.93,2.1,60.0,650.0,10,2183.0,4,1,2021-01-04 10:00,2111.9,0,1434,1215.0,677.9
2021-01-04 11:00:00,2021-01-04 11:00:00,25.04,33.92,2.26,46.0,678.0,11,2348.0,4,1,2021-01-04 11:00,2303.5,0,1434,1418.0,869.5
2021-01-04 12:00:00,2021-01-04 12:00:00,26.7,35.14,1.85,37.0,706.0,12,2252.0,4,1,2021-01-04 12:00,2168.7,0,1434,1613.0,734.7
2021-01-04 13:00:00,2021-01-04 13:00:00,28.19,41.57,1.18,354.0,702.0,13,1913.0,4,1,2021-01-04 13:00,1924.2,0,1434,1716.0,490.2
2021-01-04 14:00:00,2021-01-04 14:00:00,29.38,43.71,0.72,6.0,688.0,14,1848.0,4,1,2021-01-04 14:00,1647.1,0,1434,1811.0,213.1
2021-01-04 15:00:00,2021-01-04 15:00:00,29.31,39.31,0.95,139.0,678.0,15,1944.0,4,1,2021-01-04 15:00,1727.9,0,1434,1794.0,293.9
2021-01-04 16:00:00,2021-01-04 16:00:00,28.78,36.58,1.07,231.0,672.0,16,1867.0,4,1,2021-01-04 16:00,1783.0,0,1434,1823.0,349.0
2021-01-04 17:00:00,2021-01-04 17:00:00,28.8,34.82,1.45,249.0,674.0,17,1772.0,4,1,2021-01-04 17:00,1789.4,0,1434,1826.0,355.4
2021-01-04 18:00:00,2021-01-04 18:00:00,27.44,34.9,1.22,181.0,700.0,18,2126.0,4,1,2021-01-04 18:00,2192.8,0,1434,1832.0,758.8
2021-01-04 19:00:00,2021-01-04 19:00:00,26.73,34.0,0.86,22.0,688.0,19,1959.0,4,1,2021-01-04 19:00,1951.3,0,1434,1856.0,517.3
2021-01-04 20:00:00,2021-01-04 20:00:00,25.98,34.49,0.63,307.0,702.0,20,1712.0,4,1,2021-01-04 20:00,1679.5,0,1434,1827.0,245.5
2021-01-04 21:00:00,2021-01-04 21:00:00,25.56,33.84,0.66,304.0,688.0,21,1713.0,4,1,2021-01-04 21:00,1679.7,0,1434,1666.0,245.7
2021-01-04 22:00:00,2021-01-04 22:00:00,25.29,34.49,0.84,12.0,702.0,22,1966.0,4,1,2021-01-04 22:00,1985.7,0,1434,1694.0,551.7
2021-01-04 23:00:00,2021-01-04 23:00:00,24.94,33.59,0.99,4.0,750.0,23,2070.0,4,1,2021-01-04 23:00,2103.1,0,1434,1745.0,669.1
2021-01-05 00:00:00,2021-01-05 00:00:00,24.55,34.33,1.11,5.0,734.0,0,2136.0,5,1,2021-01-05 00:00,2168.0,0,1434,1794.0,734.0
2021-01-05 01:00:00,2021-01-05 01:00:00,24.33,32.77,1.25,14.0,734.0,1,2201.0,5,1,2021-01-05 01:00,2215.9,0,1434,1841.0,781.9
2021-01-05 02:00:00,2021-01-05 02:00:00,24.19,32.77,1.31,20.0,724.0,2,2211.0,5,1,2021-01-05 02:00,2233.6,0,1434,1866.0,799.6
2021-01-05 03:00:00,2021-01-05 03:00:00,23.95,33.68,1.06,36.0,754.0,3,2062.0,5,1,2021-01-05 03:00,2058.8,0,1434,1886.0,624.8
2021-01-05 04:00:00,2021-01-05 04:00:00,23.72,35.22,1.26,43.0,764.0,4,2047.0,5,1,2021-01-05 04:00,2126.3,0,1434,1862.0,692.3
2021-01-05 05:00:00,2021-01-05 05:00:00,23.85,36.1,1.26,55.0,798.0,5,1997.0,5,1,2021-01-05 05:00,2025.5,0,1434,1378.0,591.5
2021-01-05 06:00:00,2021-01-05 06:00:00,23.55,36.34,1.36,66.0,844.0,6,1932.0,5,1,2021-01-05 06:00,1936.2,0,1434,1368.0,502.2
2021-01-05 07:00:00,2021-01-05 07:00:00,23.32,35.94,1.45,79.0,868.0,7,1811.0,5,1,2021-01-05 07:00,1680.3,0,1434,1491.0,246.3
2021-01-05 08:00:00,2021-01-05 08:00:00,23.41,35.62,1.49,86.0,870.0,8,1710.0,5,1,2021-01-05 08:00,1460.8,0,1434,1765.0,26.8
2021-01-05 09:00:00,2021-01-05 09:00:00,24.08,38.15,1.45,83.0,844.0,9,1622.0,5,1,2021-01-05 09:00,1447.8,0,1434,1633.0,13.8
2021-01-05 10:00:00,2021-01-05 10:00:00,25.69,41.5,1.38,74.0,912.0,10,1666.0,5,1,2021-01-05 10:00,1550.7,0,1434,1357.0,116.7
2021-01-05 11:00:00,2021-01-05 11:00:00,26.83,42.39,1.06,77.0,854.0,11,1547.0,5,1,2021-01-05 11:00,1283.9,0,1434,1695.0,-150.1
2021-01-05 12:00:00,2021-01-05 12:00:00,27.91,44.0,0.86,53.0,880.0,12,1691.0,5,1,2021-01-05 12:00,1519.3,0,1434,1531.0,85.3
2021-01-05 13:00:00,2021-01-05 13:00:00,29.26,46.92,0.64,24.0,902.0,13,1639.0,5,1,2021-01-05 13:00,1505.0,0,1434,1661.0,71.0
2021-01-05 14:00:00,2021-01-05 14:00:00,29.93,46.78,0.73,15.0,870.0,14,1792.0,5,1,2021-01-05 14:00,1617.6,0,1434,1696.0,183.6
2021-01-05 15:00:00,2021-01-05 15:00:00,29.77,27.45,1.24,25.0,830.0,15,2397.0,5,1,2021-01-05 15:00,1936.0,0,1434,1583.0,502.0
2021-01-05 16:00:00,2021-01-05 16:00:00,29.75,29.55,1.82,241.0,798.0,16,2187.0,5,1,2021-01-05 16:00,1980.1,0,1434,1487.0,546.1
2021-01-05 17:00:00,2021-01-05 17:00:00,29.21,31.93,1.87,282.0,792.0,17,2109.0,5,1,2021-01-05 17:00,1755.7,0,1434,1408.0,321.7
2021-01-05 18:00:00,2021-01-05 18:00:00,28.64,40.9,1.79,228.0,868.0,18,1974.0,5,1,2021-01-05 18:00,2233.8,0,1434,1378.0,799.8
2021-01-05 19:00:00,2021-01-05 19:00:00,27.53,38.69,1.58,5.0,874.0,19,2139.0,5,1,2021-01-05 19:00,2349.0,0,1434,1718.0,915.0
2021-01-05 20:00:00,2021-01-05 20:00:00,26.83,36.58,1.4,306.0,844.0,20,1919.0,5,1,2021-01-05 20:00,2052.3,0,1434,1753.0,618.3
2021-01-05 21:00:00,2021-01-05 21:00:00,26.31,36.98,1.41,311.0,880.0,21,2030.0,5,1,2021-01-05 21:00,2111.2,0,1434,1700.0,677.2
2021-01-05 22:00:00,2021-01-05 22:00:00,25.83,39.38,1.57,338.0,908.0,22,2117.0,5,1,2021-01-05 22:00,2322.6,0,1434,1666.0,888.6
2021-01-05 23:00:00,2021-01-05 23:00:00,25.11,35.7,1.63,3.0,912.0,23,2249.0,5,1,2021-01-05 23:00,2426.7,0,1434,1631.0,992.7
2021-01-06 00:00:00,2021-01-06 00:00:00,24.43,33.59,1.45,11.0,936.0,0,2291.0,6,1,2021-01-06 00:00,2324.2,0,1434,1695.0,890.2
2021-01-06 01:00:00,2021-01-06 01:00:00,24.34,35.06,1.21,14.0,966.0,1,2251.0,6,1,2021-01-06 01:00,2194.2,0,1434,1893.0,760.2
2021-01-06 02:00:00,2021-01-06 02:00:00,24.01,33.02,0.87,12.0,946.0,2,2139.0,6,1,2021-01-06 02:00,2023.3,0,1434,2099.0,589.3
2021-01-06 03:00:00,2021-01-06 03:00:00,23.8,32.44,0.93,29.0,888.0,3,2064.0,6,1,2021-01-06 03:00,2017.8,0,1434,2193.0,583.8
2021-01-06 04:00:00,2021-01-06 04:00:00,23.05,31.85,1.13,53.0,846.0,4,1946.0,6,1,2021-01-06 04:00,1993.9,0,1434,2187.0,559.9
2021-01-06 05:00:00,2021-01-06 05:00:00,22.6,33.27,1.65,53.0,856.0,5,2096.0,6,1,2021-01-06 05:00,2239.0,0,1434,2168.0,805.0
2021-01-06 06:00:00,2021-01-06 06:00:00,22.64,35.14,1.05,75.0,854.0,6,1708.0,6,1,2021-01-06 06:00,1668.8,0,1434,2155.0,234.8
2021-01-06 07:00:00,2021-01-06 07:00:00,22.81,37.13,0.81,76.0,980.0,7,1757.0,6,1,2021-01-06 07:00,1474.4,0,1434,2267.0,40.4
2021-01-06 08:00:00,2021-01-06 08:00:00,22.89,35.86,1.69,33.0,966.0,8,2322.0,6,1,2021-01-06 08:00,2302.4,0,1434,2084.0,868.4
2021-01-06 09:00:00,2021-01-06 09:00:00,24.34,39.08,1.29,53.0,974.0,9,1859.0,6,1,2021-01-06 09:00,1897.8,0,1434,1734.0,463.8
2021-01-06 10:00:00,2021-01-06 10:00:00,26.23,36.98,2.05,30.0,942.0,10,2444.0,6,1,2021-01-06 10:00,2322.4,0,1434,1644.0,888.4
2021-01-06 11:00:00,2021-01-06 11:00:00,29.13,36.58,2.19,26.0,918.0,11,2551.0,6,1,2021-01-06 11:00,2305.7,0,1434,1608.0,871.7
2021-01-06 12:00:00,2021-01-06 12:00:00,28.77,32.44,2.52,13.0,908.0,12,2630.0,6,1,2021-01-06 12:00,2466.4,0,1434,1565.0,1032.4
2021-01-06 13:00:00,2021-01-06 13:00:00,29.14,34.66,2.25,20.0,904.0,13,2568.0,6,1,2021-01-06 13:00,2347.2,0,1434,1532.0,913.2
2021-01-06 14:00:00,2021-01-06 14:00:00,30.65,37.05,1.84,357.0,912.0,14,2414.0,6,1,2021-01-06 14:00,2240.3,0,1434,1573.0,806.3
2021-01-06 15:00:00,2021-01-06 15:00:00,28.45,37.21,1.89,2.0,898.0,15,2393.0,6,1,2021-01-06 15:00,2348.1,0,1434,1586.0,914.1
2021-01-06 16:00:00,2021-01-06 16:00:00,27.99,36.18,1.84,14.0,880.0,16,2338.0,6,1,2021-01-06 16:00,2328.6,0,1434,1580.0,894.6
2021-01-06 17:00:00,2021-01-06 17:00:00,27.86,34.66,1.88,25.0,868.0,17,2356.0,6,1,2021-01-06 17:00,2359.4,0,1434,1491.0,925.4
2021-01-06 18:00:00,2021-01-06 18:00:00,27.68,36.5,2.15,25.0,894.0,18,2337.0,6,1,2021-01-06 18:00,2505.3,0,1434,1607.0,1071.3
2021-01-06 19:00:00,2021-01-06 19:00:00,27.11,38.61,2.51,27.0,916.0,19,2467.0,6,1,2021-01-06 19:00,2629.6,0,1434,1768.0,1195.6
2021-01-06 20:00:00,2021-01-06 20:00:00,26.52,40.9,2.56,41.0,936.0,20,2266.0,6,1,2021-01-06 20:00,2587.3,0,1434,1807.0,1153.3
2021-01-06 21:00:00,2021-01-06 21:00:00,26.17,40.52,2.14,87.0,916.0,21,1579.0,6,1,2021-01-06 21:00,1717.1,0,1434,1798.0,283.1
2021-01-06 22:00:00,2021-01-06 22:00:00,25.65,39.69,1.45,149.0,922.0,22,2088.0,6,1,2021-01-06 22:00,2243.4,0,1434,1832.0,809.4
2021-01-06 23:00:00,2021-01-06 23:00:00,25.16,35.86,0.94,186.0,918.0,23,2168.0,6,1,2021-01-06 23:00,2064.4,0,1434,1948.0,630.4
2021-01-07 00:00:00,2021-01-07 00:00:00,24.73,34.98,0.81,173.0,908.0,0,2104.0,7,1,2021-01-07 00:00,1990.6,0,1434,1761.0,556.6
2021-01-07 01:00:00,2021-01-07 01:00:00,24.53,35.7,0.83,140.0,894.0,1,1989.0,7,1,2021-01-07 01:00,1907.9,0,1434,1376.0,473.9
2021-01-07 02:00:00,2021-01-07 02:00:00,24.33,36.26,0.94,111.0,870.0,2,1722.0,7,1,2021-01-07 02:00,1696.5,0,1434,1670.0,262.5
2021-01-07 03:00:00,2021-01-07 03:00:00,24.15,34.33,1.12,94.0,778.0,3,1614.0,7,1,2021-01-07 03:00,1460.6,0,1434,1366.0,26.6
2021-01-07 04:00:00,2021-01-07 04:00:00,23.86,33.27,1.18,80.0,782.0,4,1675.0,7,1,2021-01-07 04:00,1610.3,0,1434,1418.0,176.3
2021-01-07 05:00:00,2021-01-07 05:00:00,23.67,32.02,1.31,86.0,796.0,5,1636.0,7,1,2021-01-07 05:00,1534.2,0,1434,1826.0,100.2
2021-01-07 06:00:00,2021-01-07 06:00:00,23.34,32.85,1.8,85.0,796.0,6,1780.0,7,1,2021-01-07 06:00,1716.6,0,1434,1441.0,282.6
2021-01-07 07:00:00,2021-01-07 07:00:00,23.23,33.92,2.37,81.0,796.0,7,1960.0,7,1,2021-01-07 07:00,1916.3,0,1434,1680.0,482.3
2021-01-07 08:00:00,2021-01-07 08:00:00,23.38,37.29,2.63,75.0,884.0,8,2097.0,7,1,2021-01-07 08:00,2078.1,0,1434,1278.0,644.1
2021-01-07 09:00:00,2021-01-07 09:00:00,24.3,38.69,2.16,57.0,936.0,9,2222.0,7,1,2021-01-07 09:00,2213.8,0,1434,1286.0,779.8
2021-01-07 10:00:00,2021-01-07 10:00:00,26.02,39.84,1.4,38.0,932.0,10,2015.0,7,1,2021-01-07 10:00,2001.2,0,1434,1818.0,567.2
2021-01-07 11:00:00,2021-01-07 11:00:00,27.55,40.52,0.89,38.0,946.0,11,1872.0,7,1,2021-01-07 11:00,1663.9,0,1434,1781.0,229.9
2021-01-07 12:00:00,2021-01-07 12:00:00,28.66,45.3,1.03,88.0,976.0,12,1394.0,7,1,2021-01-07 12:00,945.2,0,1434,1987.0,-488.8
2021-01-07 13:00:00,2021-01-07 13:00:00,29.91,48.8,1.46,165.0,984.0,13,1526.3333333333333,7,1,2021-01-07 13:00,2011.9,0,1434,1972.0,577.9
2021-01-07 14:00:00,2021-01-07 14:00:00,30.56,49.584999999999994,1.83,221.0,974.0,14,1658.6666666666667,7,1,2021-01-07 14:00,2086.9,0,1434,1817.0,652.9
2021-01-07 15:00:00,2021-01-07 15:00:00,30.49,50.37,2.02,244.0,964.0,15,1791.0,7,1,2021-01-07 15:00,1941.2,0,1434,1640.0,507.2
2021-01-07 16:00:00,2021-01-07 16:00:00,29.53,48.87,1.68,251.0,980.0,16,1616.0,7,1,2021-01-07 16:00,1769.8,0,1434,1559.0,335.8
2021-01-07 17:00:00,2021-01-07 17:00:00,28.98,48.94,1.75,221.0,990.0,17,1761.0,7,1,2021-01-07 17:00,2216.2,0,1434,1576.0,782.2
2021-01-07 18:00:00,2021-01-07 18:00:00,28.22,45.58,1.82,163.0,976.0,18,2198.0,7,1,2021-01-07 18:00,2395.5,0,1434,1613.0,961.5
2021-01-07 19:00:00,2021-01-07 19:00:00,27.08,40.67,1.91,87.0,932.0,19,1639.0,7,1,2021-01-07 19:00,1647.4,0,1434,1636.0,213.4
2021-01-07 20:00:00,2021-01-07 20:00:00,26.08,28.15,2.06,35.0,1004.0,20,2582.0,7,1,2021-01-07 20:00,2466.4,0,1434,1511.0,1032.4
2021-01-07 21:00:00,2021-01-07 21:00:00,25.38,27.53,2.43,36.0,980.0,21,2674.0,7,1,2021-01-07 21:00,2600.9,0,1434,1656.0,1166.9
2021-01-07 22:00:00,2021-01-07 22:00:00,24.76,28.28,2.84,60.0,972.0,22,2436.3333333333335,7,1,2021-01-07 22:00,2494.7,0,1434,1526.0,1060.7
